pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Date
14358,6280,mediterraneo_s,1,16-04-15,13:09:55,12,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-04-16
14359,6280,spin_pesto_s,1,16-04-15,13:09:55,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015-04-16
14360,6281,ital_supr_m,1,16-04-15,13:29:53,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-16
14361,6282,southw_ckn_l,1,16-04-15,13:49:08,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-04-16
14362,6283,bbq_ckn_l,1,16-04-15,13:55:58,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-04-16
14363,6283,mediterraneo_l,1,16-04-15,13:55:58,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-04-16
14364,6283,prsc_argla_m,1,16-04-15,13:55:58,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-04-16
14365,6284,mexicana_m,1,16-04-15,13:59:16,16,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-04-16
14366,6285,hawaiian_l,1,16-04-15,14:23:35,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14367,6285,napolitana_s,1,16-04-15,14:23:35,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14368,6285,sicilian_s,1,16-04-15,14:23:35,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-04-16
14369,6285,soppressata_s,1,16-04-15,14:23:35,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-04-16
14370,6286,peppr_salami_m,1,16-04-15,14:26:22,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015-04-16
14371,6287,classic_dlx_m,1,16-04-15,14:43:47,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-04-16
14372,6288,four_cheese_l,1,16-04-15,15:17:46,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-04-16
14373,6288,spicy_ital_l,1,16-04-15,15:17:46,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-04-16
14374,6289,big_meat_s,1,16-04-15,15:20:11,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-04-16
14375,6289,ckn_pesto_s,1,16-04-15,15:20:11,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015-04-16
14376,6289,napolitana_m,1,16-04-15,15:20:11,16,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14377,6289,prsc_argla_m,1,16-04-15,15:20:11,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-04-16
14378,6290,cali_ckn_s,1,16-04-15,15:21:37,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-16
14379,6290,spicy_ital_s,1,16-04-15,15:21:37,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-04-16
14380,6291,brie_carre_s,1,16-04-15,15:51:06,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,2015-04-16
14381,6291,ckn_pesto_m,1,16-04-15,15:51:06,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015-04-16
14382,6292,veggie_veg_l,1,16-04-15,16:22:59,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-16
14383,6293,napolitana_s,1,16-04-15,16:26:06,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14384,6294,big_meat_s,1,16-04-15,16:38:04,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-04-16
14385,6294,four_cheese_m,1,16-04-15,16:38:04,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-04-16
14386,6294,ital_supr_m,1,16-04-15,16:38:04,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-16
14387,6294,veggie_veg_m,1,16-04-15,16:38:04,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-16
14388,6295,classic_dlx_m,1,16-04-15,16:39:50,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-04-16
14389,6295,ital_supr_l,1,16-04-15,16:39:50,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-16
14390,6295,thai_ckn_s,1,16-04-15,16:39:50,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-04-16
14391,6295,veggie_veg_m,1,16-04-15,16:39:50,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-16
14392,6296,hawaiian_s,1,16-04-15,16:49:12,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14393,6296,napolitana_s,1,16-04-15,16:49:12,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14394,6296,pepperoni_l,1,16-04-15,16:49:12,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-04-16
14395,6296,spinach_fet_l,1,16-04-15,16:49:12,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015-04-16
14396,6297,calabrese_m,1,16-04-15,17:00:11,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015-04-16
14397,6297,veggie_veg_m,1,16-04-15,17:00:11,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-16
14398,6298,soppressata_s,1,16-04-15,17:02:51,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-04-16
14399,6299,ital_supr_l,1,16-04-15,17:03:09,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-16
14400,6300,five_cheese_l,1,16-04-15,17:07:44,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-04-16
14401,6300,four_cheese_l,1,16-04-15,17:07:44,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-04-16
14402,6300,hawaiian_l,1,16-04-15,17:07:44,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14403,6300,veggie_veg_m,1,16-04-15,17:07:44,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-16
14404,6301,classic_dlx_s,1,16-04-15,17:22:48,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-04-16
14405,6301,southw_ckn_l,1,16-04-15,17:22:48,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-04-16
14406,6302,thai_ckn_s,1,16-04-15,17:23:19,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-04-16
14407,6303,bbq_ckn_l,1,16-04-15,17:31:26,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-04-16
14408,6303,napolitana_l,1,16-04-15,17:31:26,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14409,6304,calabrese_m,1,16-04-15,17:32:27,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015-04-16
14410,6304,cali_ckn_s,1,16-04-15,17:32:27,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-16
14411,6304,hawaiian_s,1,16-04-15,17:32:27,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14412,6304,thai_ckn_s,1,16-04-15,17:32:27,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-04-16
14413,6305,ckn_pesto_l,1,16-04-15,17:52:15,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015-04-16
14414,6306,four_cheese_l,1,16-04-15,18:00:11,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-04-16
14415,6306,napolitana_m,1,16-04-15,18:00:11,16,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14416,6306,thai_ckn_m,1,16-04-15,18:00:11,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-04-16
14417,6307,big_meat_s,1,16-04-15,18:08:49,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-04-16
14418,6307,hawaiian_s,1,16-04-15,18:08:49,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14419,6308,napolitana_l,1,16-04-15,18:18:22,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14420,6308,sicilian_s,1,16-04-15,18:18:22,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-04-16
14421,6309,four_cheese_l,1,16-04-15,18:40:57,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-04-16
14422,6310,classic_dlx_s,1,16-04-15,18:44:40,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-04-16
14423,6310,spinach_supr_l,1,16-04-15,18:44:40,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-04-16
14424,6310,spinach_supr_s,1,16-04-15,18:44:40,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-04-16
14425,6311,mediterraneo_l,1,16-04-15,18:48:31,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-04-16
14426,6311,the_greek_l,1,16-04-15,18:48:31,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-04-16
14427,6312,cali_ckn_m,1,16-04-15,18:54:21,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-16
14428,6312,ckn_alfredo_m,1,16-04-15,18:54:21,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,2015-04-16
14429,6313,ital_supr_m,1,16-04-15,18:54:52,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-16
14430,6314,cali_ckn_m,1,16-04-15,19:02:20,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-16
14431,6314,hawaiian_s,1,16-04-15,19:02:20,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14432,6314,pep_msh_pep_s,1,16-04-15,19:02:20,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-04-16
14433,6314,pepperoni_m,1,16-04-15,19:02:20,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-04-16
14434,6315,pepperoni_s,1,16-04-15,19:15:37,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-04-16
14435,6316,spinach_supr_l,1,16-04-15,19:53:30,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-04-16
14436,6317,four_cheese_m,1,16-04-15,19:54:31,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-04-16
14437,6317,mexicana_l,1,16-04-15,19:54:31,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-04-16
14438,6317,pepperoni_s,1,16-04-15,19:54:31,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-04-16
14439,6318,hawaiian_s,1,16-04-15,20:06:50,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-16
14440,6318,ital_supr_l,1,16-04-15,20:06:50,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-16
14441,6319,cali_ckn_m,1,16-04-15,20:46:19,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-16
14442,6319,napolitana_s,1,16-04-15,20:46:19,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-16
14443,6319,sicilian_m,1,16-04-15,20:46:19,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-04-16
14444,6319,veggie_veg_m,1,16-04-15,20:46:19,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-16
14445,6320,ckn_pesto_l,1,16-04-15,21:33:10,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015-04-16
14446,6320,sicilian_s,1,16-04-15,21:33:10,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-04-16
14447,6321,bbq_ckn_m,2,16-04-15,22:04:26,16.75,33.5,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-04-16
14448,6321,ital_cpcllo_l,1,16-04-15,22:04:26,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-04-16
14449,6322,mexicana_l,1,16-04-15,22:12:57,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-04-16
14450,6322,thai_ckn_l,1,16-04-15,22:12:57,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-04-16
14451,6323,southw_ckn_l,1,16-04-15,22:16:42,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-04-16
14452,6323,the_greek_s,1,16-04-15,22:16:42,12,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-04-16
14453,6324,sicilian_m,1,16-04-15,22:29:31,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-04-16
14454,6325,ital_cpcllo_l,1,16-04-15,22:45:56,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-04-16
14455,6325,pepperoni_m,1,16-04-15,22:45:56,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-04-16
14456,6325,prsc_argla_m,1,16-04-15,22:45:56,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-04-16
14457,6326,bbq_ckn_l,1,17-04-15,11:29:27,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-04-17
14458,6327,the_greek_xl,1,17-04-15,11:36:44,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-04-17
14459,6328,southw_ckn_m,1,17-04-15,11:54:10,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-04-17
14460,6329,bbq_ckn_m,1,17-04-15,12:02:43,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-04-17
14461,6329,cali_ckn_m,1,17-04-15,12:02:43,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-17
14462,6329,five_cheese_l,1,17-04-15,12:02:43,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-04-17
14463,6329,prsc_argla_l,1,17-04-15,12:02:43,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-04-17
14464,6329,soppressata_l,1,17-04-15,12:02:43,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-04-17
14465,6330,classic_dlx_s,1,17-04-15,12:08:04,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-04-17
14466,6330,spicy_ital_l,1,17-04-15,12:08:04,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-04-17
14467,6330,spicy_ital_s,1,17-04-15,12:08:04,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-04-17
14468,6331,big_meat_s,1,17-04-15,12:16:50,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-04-17
14469,6331,cali_ckn_l,1,17-04-15,12:16:50,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-04-17
14470,6331,five_cheese_l,1,17-04-15,12:16:50,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-04-17
14471,6331,spin_pesto_l,1,17-04-15,12:16:50,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015-04-17
14472,6332,green_garden_s,1,17-04-15,12:18:34,12,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015-04-17
14473,6333,ckn_alfredo_m,1,17-04-15,12:19:55,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,2015-04-17
14474,6333,five_cheese_l,1,17-04-15,12:19:55,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-04-17
14475,6333,mediterraneo_m,1,17-04-15,12:19:55,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-04-17
14476,6333,napolitana_l,1,17-04-15,12:19:55,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-17
14477,6334,hawaiian_s,1,17-04-15,12:21:22,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-17
14478,6334,ital_supr_m,1,17-04-15,12:21:22,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-04-17
14479,6334,napolitana_l,1,17-04-15,12:21:22,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-04-17
14480,6335,classic_dlx_m,1,17-04-15,12:29:54,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-04-17
14481,6335,hawaiian_l,1,17-04-15,12:29:54,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-04-17
14482,6335,mediterraneo_m,1,17-04-15,12:29:54,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-04-17
14483,6335,mexicana_m,1,17-04-15,12:29:54,16,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-04-17
14484,6335,sicilian_l,1,17-04-15,12:29:54,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-04-17
14485,6335,veggie_veg_m,1,17-04-15,12:29:54,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-04-17
14486,6336,pepperoni_m,1,17-04-15,12:35:12,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-04-17
14487,6336,southw_ckn_l,1,17-04-15,12:35:12,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-04-17
